Date,AP001,AP005,DL002,DL004,DL007,DL012,DL014,DL017,DL019,DL025,DL028,DL030,DL031,KA005,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,DL003,DL009,DL015,DL016,DL032,DL035,DL037
2020-02-09,63.42,47.32,288.65,179.01,295.56,223.57,173.56,181.83,205.62,239.04,152.46,172.64,258.07,138.65,61.69,60.54,160.38,104.08,136.76,141.91,51.72,65.46,68.79,59.95,91.46,249.12,250.3,319.56,232.08,312.67,202.0,235.46
2020-02-10,56.64,59.32,372.01,227.41,359.24,278.69,162.0,226.4,229.86,256.54,163.55,196.62,352.78,120.27,62.15,134.53,115.75,122.11,174.6,165.85,67.74,63.33,69.17,63.18,92.09,306.97,306.66,376.61,280.46,374.29,254.39,284.75
2020-02-11,73.27,98.66,401.67,245.21,399.69,368.75,228.24,220.46,258.58,298.86,163.91,209.68,356.05,156.4,61.94,70.15,187.15,102.36,154.44,143.59,75.5,72.75,74.52,76.45,100.79,345.69,292.62,375.86,287.04,368.4,315.0,264.75
2020-02-12,94.82,106.88,363.6,229.54,349.98,262.02,210.86,231.52,271.17,287.57,155.97,203.29,338.83,87.78,63.56,64.86,136.28,121.58,194.03,143.49,104.09,88.39,101.58,112.97,122.25,296.84,291.44,353.08,296.12,321.75,289.83,310.74
2020-02-13,99.2,179.96,231.08,108.32,201.99,144.32,123.45,142.84,170.34,166.05,86.45,124.24,208.76,145.92,68.45,69.89,117.43,120.5,258.97,137.3,117.79,118.92,130.0,143.0,145.0,191.32,177.15,218.29,167.7,182.43,164.12,208.11
2020-02-14,76.55,131.84,199.83,113.2,185.57,125.04,111.92,125.64,183.52,157.38,72.89,104.77,227.49,144.7,76.41,60.95,100.08,90.66,185.98,113.16,146.99,148.27,143.39,151.67,156.69,193.16,165.48,222.97,163.49,164.54,163.96,237.97
2020-02-15,110.64,143.74,237.32,98.14,206.13,126.6,117.66,134.44,162.5,130.58,74.51,119.78,204.77,209.52,85.39,67.82,123.92,90.25,166.22,106.95,132.04,142.94,150.05,141.24,157.45,178.04,176.75,221.71,177.38,183.42,166.21,182.27
2020-02-16,64.2,111.72,286.2,149.1,274.15,195.52,161.89,161.99,189.42,207.68,127.6,149.78,251.01,134.02,74.14,86.72,154.93,102.02,182.06,105.8,124.42,127.02,145.76,139.77,157.225,254.86,220.86,330.76,253.88,296.74,241.58,234.92
2020-02-17,54.82,121.58,381.77,188.0,245.9,236.86,207.5,211.01,263.79,246.23,173.89,207.68,306.94,144.17,65.42,79.33,145.96,100.59,250.53,123.58,130.74,121.44,143.22,151.2,157.0,294.55,252.57,335.88,311.68,333.94,297.42,295.89
2020-02-18,62.23,107.09,287.72,127.89,270.18,185.77,172.96,185.81,221.04,195.63,133.77,164.79,294.88,350.88,59.26,66.84,144.61,121.15,212.0,130.22,93.92,105.04,126.1,139.43,137.11,245.01,207.62,272.86,242.89,275.79,204.12,239.69
2020-02-19,69.15,92.06,405.12,169.46,343.89,249.19,218.07,222.13,231.29,257.43,133.17,173.39,248.3,125.12,76.02,63.57,142.11,93.2,226.73,148.24,115.72,105.78,129.02,114.23,129.32,317.46,187.99,347.24,300.59,362.38,383.22,305.85
2020-02-20,74.88,69.95,232.23,147.77,194.54,220.82,182.74,195.51,215.71,194.15,84.67,148.03,222.29,121.66,76.6,73.03,123.28,77.97,133.72,102.05,99.02,86.93,94.18,98.18,,257.45,182.41,245.83,273.47,238.76,267.14,243.73
2020-02-21,61.83,59.7,102.93,71.45,91.26,76.2,103.86,78.0,93.72,77.49,44.77,63.05,92.3,118.2,57.82,55.54,73.67,124.14,224.72,176.17,74.71,70.36,80.44,79.97,,78.4,81.99,85.51,93.97,80.78,76.74,95.17
2020-02-22,54.16,70.91,154.95,86.13,125.31,121.6,173.72,91.24,148.5,92.25,58.09,78.97,137.46,117.96,63.38,68.21,101.2,76.15,112.76,88.95,73.75,68.88,80.53,86.17,,120.98,89.95,119.83,123.89,123.3,98.31,146.31
2020-02-23,62.43,125.81,218.61,143.37,190.23,181.74,250.69,137.25,159.32,149.97,92.16,129.68,172.67,115.11,61.3,47.23,109.4,86.37,124.95,102.75,70.78,58.14,65.67,61.98,,190.58,139.7,222.17,181.3,206.78,145.95,215.81
2020-02-24,53.22,153.34,165.49,107.9,145.52,147.9,191.14,107.27,130.27,101.49,66.42,98.54,141.35,122.33,64.84,55.3,132.54,87.04,124.71,87.64,90.24,70.16,78.3,72.99,,164.58,123.93,185.04,132.52,152.28,117.51,145.42
2020-02-25,47.43,76.4,226.24,158.27,248.21,194.96,249.2,173.52,199.55,186.76,146.79,155.31,227.03,116.93,80.48,55.03,134.7,102.68,147.52,115.25,122.31,91.99,98.99,117.83,,223.83,214.48,286.83,184.73,242.48,193.2,210.62
2020-02-26,59.42,107.91,289.4,189.62,234.3,255.74,219.57,191.39,209.65,222.27,156.69,176.59,276.79,122.32,74.33,54.98,156.66,80.51,138.71,100.41,119.05,119.24,146.11,152.72,,285.12,216.4,349.0,238.18,351.75,242.79,260.94
2020-02-27,67.95,58.33,202.98,155.04,156.06,172.77,245.34,174.18,175.26,176.47,96.07,136.8,175.99,121.16,77.05,51.47,133.37,94.79,129.2,121.24,109.1,100.99,113.73,104.95,,211.81,170.83,237.29,205.82,249.23,209.79,206.27
2020-02-28,57.18,117.11,161.64,117.27,126.01,168.87,130.08,142.75,151.6,132.89,77.47,111.45,144.94,118.99,91.42,67.79,142.34,93.79,145.14,122.38,100.55,99.83,108.41,110.42,,163.81,135.09,176.17,169.88,176.3,177.21,164.75
2020-02-29,59.72,131.04,122.49,89.54,94.58,108.19,99.11,107.03,106.34,98.56,55.71,79.22,100.16,122.05,83.02,187.24,83.14,95.47,135.33,118.28,95.07,83.9,91.43,119.47333333333334,130.56,117.65,101.75,128.29,118.05,130.4,137.54,128.34
2020-03-01,56.46,125.65,154.69,57.26,72.39,81.26,91.06,70.13,76.97,84.36,40.09,59.7,91.2,103.67,73.05,51.46,83.69,101.8,89.61,75.88,87.32,87.79,89.8,128.52666666666667,110.8,98.21,61.49,113.58,87.44,103.4,98.62,134.55
2020-03-02,62.14,104.45,330.01,134.83,222.13,219.2,174.7,148.46,170.4,169.73,84.66,156.69,184.21,157.53,94.69,53.28,97.38,65.87,106.74,88.73,99.96,85.68,86.07,137.58,117.88,210.56,158.27,248.08,188.45,218.72,179.67,254.52
2020-03-03,64.95,151.4,253.53,133.04,219.49,194.14,145.11,133.59,144.24,131.3,83.73,160.97,182.8,146.3,109.69,45.41,103.81,91.2,157.69,97.7,109.49,94.69,95.96,96.95,112.46,182.61,155.46,261.33,160.46,227.12,183.2,214.48
2020-03-04,59.47,110.01,221.61,155.66,239.47,204.63,170.52,150.18,115.285,164.96,81.55,144.06,169.72,128.81,86.89,56.57,135.96,83.04,131.43,104.41,122.06,111.73,95.25,106.88,109.75,177.51,192.67,206.88,196.34,218.0,190.08,201.18
2020-03-05,31.66,47.95,90.67,63.77,69.18,61.13,68.51,58.29,86.33,59.07,31.45,55.57,59.3,145.56,87.14,56.32,74.89,52.73,91.26,66.45,143.88,121.64,131.66,138.08,141.77,64.27,52.04,77.04,65.36,68.74,73.88,90.95
2020-03-06,31.65,40.46,41.88,35.61,35.45,43.4,39.88,32.69,39.67,38.79,21.16,29.32,36.28,122.82,64.93,49.78,61.51,49.4,84.29,56.06,96.93,84.91,66.09,86.97,93.11,37.78,25.59,48.33,32.65,45.86,44.0,61.35
2020-03-07,24.49,36.93,96.44,53.44,75.63,76.94,82.83,69.47,67.09,75.84,39.26,65.98,90.4,128.17,68.68,48.41,61.08,54.47,106.24,54.04,96.82,89.89,86.27,97.02,94.56,81.44,76.46,100.79,87.5,99.13,86.5,116.11
2020-03-08,22.95,71.21,227.43,79.52,151.4,128.7,108.53,100.68,98.64,141.2,72.42,103.03,122.55,119.7,67.98,54.05,77.68,60.58,82.5,63.9,62.1,60.68,67.72,65.35,86.59,180.22,105.05,238.24,120.82,165.1,128.76,230.58
2020-03-09,22.79,55.45,172.24,92.34,158.6,122.75,84.27,87.71,108.18,99.15,56.44,89.74,136.92,121.81,67.53,45.29,72.89,76.04,89.19,70.61,66.92,68.9,70.44,72.97,96.22,127.35,147.14,171.83,120.29,145.04,108.08,137.06
2020-03-10,22.11,46.4,354.5,112.0,178.7,148.95,133.19,133.44,132.79,149.82,89.68,133.39,155.27,139.88,70.4,54.73,115.85,71.89,91.05,76.78,63.21,54.54,51.81,54.12,76.73,159.92,162.28,209.29,174.54,204.26,171.79,168.29
2020-03-11,19.3,58.97,122.23,92.23,97.43,107.7,111.89,103.46,99.76,99.93,57.68,97.36,98.64,89.74,68.37,48.66,107.64,68.52,73.54,74.56,77.35,68.35,67.95,80.06,85.36,111.77,96.12,129.78,116.03,116.39,131.38,123.56
2020-03-12,24.73,56.3,177.42,121.87,161.23,151.36,139.25,129.86,126.26,130.85,55.73,129.98,142.36,80.46,75.84,54.25,74.72,110.11,144.9,113.41,83.99,77.67,79.53,75.03,118.59,145.85,154.05,168.76,158.75,172.7,165.1,177.62
2020-03-13,33.52,51.15,224.78,199.52,174.44,201.98,123.51,173.13,165.12,173.83,63.04,182.44,188.84,75.5,73.28,49.05,70.36,230.86,276.23,234.48,80.66,69.12,64.83,79.96,96.39,208.18,172.91,243.14,203.01,267.83,210.58,181.43
2020-03-14,44.16,80.28,85.54,76.31,81.14,91.11,85.1,68.61,73.55,65.51,29.38,65.73,76.11,78.57,64.58,57.47,70.22,156.18,231.53,168.9,92.11,73.1,77.51,77.15,96.47,72.0,75.95,97.39,72.18,73.2,72.54,84.96
2020-03-15,45.42,98.12,146.82,105.78,114.0,137.89,94.92,92.95,98.62,103.89,57.19,101.39,109.76,57.95,66.75,53.51,83.27,93.33,118.03,92.3,68.56,75.24,80.56,83.08,101.74,122.06,106.53,162.6,105.03,139.85,112.38,125.12
2020-03-16,47.52,111.92,230.52,115.74,171.63,133.13,99.49,101.43,118.46,115.36,62.2,110.28,131.43,122.5,59.86,56.67,106.34,90.46,101.35,84.78,66.19,58.96,72.75,57.41,88.46,129.62,144.41,106.0,132.15,206.5,124.75,148.42
2020-03-17,49.92,113.8,225.49,117.49,183.51,142.57,108.09,108.46,92.5,148.08,67.9,116.3,146.4,169.11,55.66,67.61,109.94,86.15,107.91,86.37,71.91,59.33,65.0,61.38,88.04,148.27,155.82,320.5,142.05,201.54,134.33,141.1
2020-03-18,36.11,98.93,205.29,134.99,207.47,169.36,116.15,111.12,123.71,129.81,66.46,120.47,154.78,129.06,59.57,42.02,118.05,87.95,120.5,88.52,84.55,59.23,67.94,49.92,82.02,152.08,158.36,213.53,143.84,189.83,137.79,161.85
2020-03-19,35.92,115.14,276.79,142.61,202.24,188.42,166.08,125.22,159.36,176.66,100.92,180.52,172.32,165.64,71.06,45.71,107.8,77.6,129.45,103.61,91.28,94.18,93.68,94.97,115.22,195.31,164.14,260.19,175.2,239.75,197.96,194.88
2020-03-20,28.92,67.96,259.42,148.01,199.99,191.37,176.34,166.78,165.43,161.26,87.93,167.11,185.19,188.74,65.19,50.96,110.94,86.44,117.29,98.07,69.47,67.17,62.72,72.23,92.56,189.97,166.78,211.83,193.35,237.96,202.93,236.5
2020-03-21,26.07,60.98,261.56,107.28,176.39,160.5,139.83,138.36,137.84,153.63,83.33,139.61,154.2,164.99,91.92,51.7,100.73,54.88,78.77,70.46,102.86,87.09,100.34,107.18,120.84,202.36,119.72,264.79,152.75,257.79,186.12,191.77
2020-03-22,42.7,69.26,167.03,125.09,130.45,142.38,104.28,112.14,113.07,116.3,73.14,137.04,128.75,111.93,74.91,45.23,77.22,59.0,71.7,73.23,77.49,68.66,99.41,101.25,81.18,140.33,132.34,169.0,123.08,153.15,137.16,143.69
2020-03-23,50.98,42.84,111.65,82.47,103.89,85.95,110.47,76.89,91.75,83.1,51.22,86.38,105.75,141.64,80.19,47.05,85.69,63.94,78.48,78.08,67.58,68.51,74.45,72.88,79.85,118.99,85.39,130.25,90.85,125.98,96.99,110.31
2020-03-24,39.17,95.32,156.91,90.6,121.6,81.65,110.0,94.01,77.0875,84.77,50.84,85.51,91.04,,86.38,35.75,75.6,63.52,81.92,73.12,58.89,58.16,61.07,58.83,76.82,102.48,106.68,114.83,106.01,106.62,105.89,125.9
2020-03-25,35.65,65.07,74.33,57.88,75.43,64.7,97.4,58.09,62.425,60.06,36.92,62.99,58.58,,58.74,39.84,61.47,47.41,64.6,61.33,58.47,52.56,61.77,57.41,73.79,67.29,57.5,95.79,61.76,78.06,64.16,75.32
2020-03-26,44.23,57.46,67.49,56.68,66.57,54.3,78.48,60.58,47.7625,64.18,52.06,56.31,67.17,,60.21,42.06,72.7,24.57,39.64,31.6,56.18,56.14,58.3,64.04,70.27,80.21,62.75,112.81,68.99,102.28,73.28,80.0
2020-03-27,50.63,90.8,42.36,34.52,41.28,37.17,76.71,38.94,33.1,45.04,24.79,33.97,46.82,,57.46,45.64,60.78,16.11,20.38,23.44,66.03,64.42,66.97,61.9,78.71,47.81,40.08,57.83,45.8,55.7,40.35,68.95
2020-03-28,52.01,85.01,38.91,24.88,40.25,27.34,67.85,25.66,29.0,40.51,19.6,35.71,29.67,,53.65,42.8,54.63,19.08,35.04,30.09,60.76,60.36,67.53,70.48,76.27,31.66,25.23,59.21,27.58,51.93,28.45,66.83
2020-03-29,53.31,57.42,64.82,44.7,55.94,48.78,64.09,47.52,49.62,49.5,27.43,46.83,53.73,,54.23,41.4,63.75,28.82,42.7,33.83,71.14,69.66,74.04,73.95,88.28,52.34,50.72,75.71,52.3,74.41,45.29,58.61
2020-03-30,60.36,65.48,64.18,49.57,62.49,52.36,66.85,52.52,58.57,51.77,37.9,50.87,62.62,,61.44,48.62,68.57,34.1,46.33,39.77,62.05,62.64,63.0,65.47,76.44,59.77,57.56,93.04,59.96,88.05,53.17,61.07
2020-03-31,55.8,52.17,77.23,53.44,66.18,52.83,52.14,55.73,55.92,56.63,37.31,56.01,59.03,,56.57,49.22,70.76,42.6,54.5,44.01,66.58,65.43,90.12,74.91,83.97,67.29,58.76,99.46,63.11,95.12,64.48,68.98
2020-04-01,63.95,76.29,74.57,49.75,62.45,52.02,67.8,54.56,61.7,69.62,38.46,62.91,56.11,,56.79,48.32,60.07,56.52,84.53,66.71,88.42,76.08,77.48,79.44,95.69,73.54,55.86,92.04,55.51,90.29,65.94,66.2
2020-04-02,59.98,66.29,69.41,44.87,50.35,57.85,57.02,49.12,60.16,58.94,28.76,48.93,62.1,,68.21,56.02,63.92,36.35,52.78,46.75,77.46,71.42,81.67,80.03,92.95,61.58,50.81,93.04,51.31,88.16,60.4,62.35
2020-04-03,54.56,74.16,70.15,48.73,54.17,55.67,29.64,43.72,53.58,56.21,30.52,43.41,66.96,,77.17,53.19,61.42,31.55,46.95,36.81,64.9,66.93,70.48,73.78,77.05,59.18,56.91,91.42,57.91,97.53,53.32,66.62
2020-04-04,53.17,57.81,77.15,60.17,100.94,69.87,50.57,53.63,63.66,62.09,39.62,56.03,87.95,,73.23,52.43,50.68,43.59,63.14,39.12,68.75,63.82,73.79,73.76,,76.3,68.08,114.46,67.33,112.3,71.73,68.11
2020-04-05,46.95,52.05,119.18,76.68,104.13,88.68,79.49,73.56,81.23,86.44,51.66,77.37,91.18,,70.29,42.82,68.87,57.31,68.39,62.61,55.04,56.16,56.05,61.29,,107.79,82.58,129.62,83.58,139.38,109.39,99.25
2020-04-06,33.84,43.83,192.56,89.96,123.61,104.6,97.27,99.42,104.16,113.85,68.18,104.23,118.05,,58.34,21.11,,77.84,84.86,81.98,68.09,65.89,63.79,61.74,,127.06,96.12,152.46,107.14,147.5,129.69,125.93
2020-04-07,28.46,47.4,67.55,69.78,83.89,81.09,63.04,80.96,90.38,77.25,37.1,78.12,94.53,,17.37,29.85,,73.98,79.89,81.93,42.68,37.23,41.59,36.9,,96.31,92.16,112.46,90.17,124.67,98.1,91.85
2020-04-08,36.98,30.07,78.68,66.58,83.27,68.91,58.95,71.46,79.53,74.85,27.02,64.26,79.53,,13.25,30.67,,45.15,67.21,54.55,45.0,46.78,47.9,41.0,,80.75,77.68,107.17,80.88,104.29,82.76,75.96
2020-04-09,38.01,54.42,,57.22,82.88,63.86,57.7,60.22,72.51,69.91,39.11,62.41,76.26,,13.27,39.35,,48.87,65.85,54.76,60.05,58.01,61.18,67.05,,76.9,67.64,103.54,73.69,107.26,74.95,70.45
2020-04-10,41.26,68.95,,82.82,116.14,104.96,80.48,94.53,97.11,89.04,114.21,85.15,120.9,,13.48,40.24,,59.71,71.09,61.3,34.49,35.8,37.93,39.66,,110.1,99.34,143.12,104.72,151.94,98.08,96.21
2020-04-11,31.06,38.99,,90.23,129.46,99.17,102.07,105.47,108.48,110.17,113.35,88.29,109.11,,13.4,48.27,25.76,81.86,90.85,94.1,39.67,40.2,45.5,46.89,,113.71,112.07,145.33,110.02,136.1,131.58,143.75
2020-04-12,36.94,44.33,,62.94,84.7,73.06,65.95,90.08,84.86,74.33,93.5,,88.44,,13.61,42.53,34.55,67.87,92.02,81.93,54.62,53.56,59.8,66.83,,78.23,84.88,121.24,89.29,123.21,82.48,80.07
2020-04-13,40.46,67.82,,106.52,126.72,130.59,100.73,116.72,124.47,102.61,143.93,,156.39,,13.42,50.11,59.84,86.7,104.82,98.81,66.36,61.57,68.96,77.88,,116.46,133.09,160.71,130.31,185.58,122.99,107.33
2020-04-14,45.79,65.8,,110.84,153.56,135.64,90.75,136.68,108.43,114.62,131.11,,116.06,,13.34,47.66,50.46,111.19,122.55,114.46,76.2,71.01,81.53,81.02,,120.25,112.8,165.67,127.6,224.64,139.15,121.56
2020-04-15,45.2,73.21,,154.07,201.3,166.44,102.33,171.28,169.35,166.51,183.38,,203.39,,13.44,30.46,75.31,90.83,88.67,97.24,65.44,66.48,68.29,74.8,,170.48,194.89,222.29,191.88,244.4,249.0,193.66
2020-04-16,38.03,78.22,,135.39,184.91,155.24,118.71,150.05,181.77,243.88,,,172.43,,13.0,20.1,48.2,108.65,94.49,79.6,71.48,64.38,70.08,69.53,,194.35,188.36,248.88,177.22,244.91,159.8,233.56
2020-04-17,40.72,63.94,,65.69,85.73,71.15,62.76,82.96,87.14,,,,70.49,,13.47,18.64,38.01,136.07,157.15,150.61,76.16,69.82,75.39,81.11,,88.68,81.23,100.46,85.6,111.74,108.58,97.02
2020-04-18,26.67,51.65,,80.79,156.03,83.37,113.93,100.29,93.25,,,,67.83,,13.55,15.28,18.03,133.2,140.3,157.0,62.53,65.12,65.7,64.16,,85.25,95.24,99.79,110.26,119.94,103.47,102.54
2020-04-19,24.92,56.17,108.96,51.21,79.83,61.45,130.42,84.71,59.29,,,,75.25,,13.13,13.86,30.5,63.5,104.31,74.65,54.28,53.28,58.52,78.77,,50.57,54.47,84.38,56.6,103.08,69.61,85.46
2020-04-20,23.53,35.35,127.23,69.11,112.59,87.45,136.91,63.94,97.54,,51.5,,99.88,,13.45,19.43,56.92,38.4,76.17,48.13,57.71,49.09,53.42,68.11,,101.98,82.44,136.24,86.28,154.47,35.75,131.88
2020-04-21,20.8,51.36,96.55,64.15,88.7,68.58,145.78,72.67,71.19,,82.62,,69.96,29.61,126.35,24.52,39.79,28.74,50.8,33.95,55.25,33.83,40.14,40.52,,71.71,69.53,105.83,76.57,112.09,78.72999999999999,88.29
2020-04-22,24.12,32.8,136.02,88.16,129.05,114.37,143.75,89.12,100.38,,177.05,,139.75,86.85,58.07,23.34,51.33,42.03,51.76,57.47,46.94,41.7,31.0,50.85,,112.1,97.25,163.67,102.07,174.32,121.71,95.23
2020-04-23,26.66,37.46,123.25,88.98,125.06,92.93,153.15,88.07,98.77,,200.53,,162.0,79.65,55.16,28.19,59.48,38.57,47.09,54.7,56.46,55.7,52.47333333333333,75.96,,109.48,106.14,148.21,105.53,171.66,136.83,112.88
2020-04-24,26.24,35.406666666666666,128.53,101.52,117.65,109.23,187.32,101.6,107.92,,202.85,,131.07999999999998,135.17,46.97,36.11,78.36,41.0,58.16,63.4,51.45,56.01,73.94666666666666,56.71,,106.83,117.09,149.71,113.17,164.26,126.25,117.73
2020-04-25,38.88,33.35333333333333,111.77,47.27,79.05,56.55,161.15,64.62,68.55,,138.76,,100.16,89.52,52.31,36.8,67.22,53.78,72.08,87.26,65.39,66.59,95.42,84.34,,67.73,75.79,86.46,73.69,111.05,82.08,90.92
2020-04-26,29.15,31.3,95.01,95.02,111.36,85.42,76.54,82.82,117.15,,130.78,,88.94,57.65,54.14,50.85,54.18,65.87,89.06,82.73,49.68,56.12,61.14,71.76,,110.29,116.33,125.54,119.28,137.92,147.17,155.53
2020-04-27,32.26,40.29,78.25,43.53,44.09,40.88,201.25,67.07,47.36,,52.5,,40.21,70.32,55.92,26.1,42.21,38.0,49.12,57.52,49.53,51.41,56.17,68.69,,37.85,44.8,58.25,49.61,66.18,58.62,61.46
2020-04-28,33.88,46.6,79.68,56.43,76.83,59.96,123.5,70.13,58.12,,96.65,,69.22,77.45,64.11,35.54,52.77,37.9,53.56,60.81,45.42,51.93,48.28,53.79,94.19,64.88,61.24,90.72,68.8,97.89,86.17,84.29
2020-04-29,63.42,46.54,119.61,91.28,116.44,94.18,104.85,103.75,98.5,,141.99,,91.98,94.04,36.97,26.96,86.73,55.92,70.99,69.16,35.78,35.06,33.41,36.93,48.49,90.38,106.86,118.52,107.01,137.59,118.54,109.62
2020-04-30,50.65,66.09,88.65,103.7,109.17,105.63,123.25,117.45,115.4,,115.44,,87.03,76.88,51.36,40.72,112.59,166.78,190.13,229.97,48.23,45.94,48.74,46.58,74.99,93.96,114.68,118.71,119.4,134.88,113.42,108.56
2020-05-01,54.31,48.54,,122.38,124.59,130.79,137.0,126.05,135.75,,139.77,,101.41,89.43,62.01,35.45,141.16,80.73,99.91,97.04,52.41,37.66,52.16,45.08,66.05,126.29,127.16,165.17,133.85,179.93,154.25,137.4
2020-05-02,50.38,78.4,,83.45,93.25,87.6,148.53,94.63,105.91,,82.38,,78.08,73.99,53.46,21.8,114.11,98.01,117.28,112.72,40.52,48.92,43.31,54.61,58.02,90.23,102.18,112.79,115.97,124.73,111.12,101.9
2020-05-03,54.69,67.79,,66.58,70.1,67.38,196.86,63.68,75.36,,,,61.57,84.26,59.96,29.65,65.47,79.63,99.39,131.1,83.48,71.81,81.45,88.85,74.52,65.53,73.91,91.12,81.27,97.04,90.0,99.5
2020-05-04,56.2,68.24,,48.81,56.54,,211.36,95.32,48.59,,,,50.05,77.67,76.57,37.5,72.31,82.76,57.43,36.14,72.65,64.12,71.55,65.32,72.64,48.18,42.59,54.42,45.78,64.58,51.54,76.57
2020-05-05,11.0,45.07,,87.1,102.97,,275.1,88.49,96.3,,,,75.5,107.46,94.34,43.95,74.73,40.66,58.1,48.82,73.17,74.82,77.39,81.45,70.11,89.16,91.12,127.04,97.75,129.1,116.92,128.4
2020-05-06,35.43,45.89,,133.44,146.29,,291.25,127.41,156.87,,,,124.05,102.88,68.29,25.0,76.19,56.01,68.2,71.04,64.18,56.42,59.0,57.83,61.11,143.0,154.39,190.5,168.11,221.34,167.75,154.44
2020-05-07,41.98,51.48,,73.96,89.49,,185.49,101.58,71.14,,113.36,,59.34,98.48,72.71,39.0,48.21,40.73,56.28,57.07,56.41,60.55,59.72,58.17,58.7,66.41,87.2,138.04,81.59,98.4,89.29,116.95
2020-05-08,47.91,50.8,,91.52,99.44,,426.93,98.82,135.32,,184.47,,77.58,75.14,54.93,33.0,83.68,111.83,91.17,88.44,76.67,58.0,61.19,75.25,61.56,88.98,128.25,122.73,101.55,133.32,118.12,107.56
2020-05-09,43.55,40.67,,108.63,120.13,,442.66,56.54,126.24,227.79,121.8,,84.71,83.74,61.73,24.19,87.52,95.47,118.96,143.43,67.05,56.39,59.05,59.28,63.45,101.71,124.85,132.99,127.97,142.04,133.25,115.97
2020-05-10,34.12,58.2,,85.06,106.17,,458.39,,86.83,114.68,102.84,,77.31,85.52,61.08,30.75,91.93,127.08,155.36,165.26,51.23,41.02,46.24,46.65,,96.42,108.67,96.6,119.86,122.87,97.74,115.53
2020-05-11,44.23,51.69,,95.66,79.02,221.86,474.12,,89.65,97.08,92.03,,66.58,80.66,130.59,43.0,70.6,68.14,103.99,93.67,76.71,63.38,85.77,88.06,,68.1,81.08,100.1,88.27,105.46,93.38,87.48
2020-05-12,36.24,42.63,,93.2,80.18,82.64,,,93.16,92.34,92.45,,65.56,81.42,195.18,72.0,49.58,33.63,54.76,49.87,81.39,59.8,58.59,50.62,,76.73,84.06,111.44,82.38,113.29,102.0,92.1
2020-05-13,36.14,50.06,,143.84,134.0,134.21,,,151.89,159.22,170.5,,112.27,64.04,27.16,25.9,86.65,184.66,223.26,229.32,59.46,51.33,52.73,55.55,,125.85,136.8,192.01,146.14,188.11,170.29,158.68
2020-05-14,34.03,45.86,,123.76,124.9,108.36,,,115.73,127.05,160.91,,84.2,92.42,42.41,16.61,78.34,63.76,68.67,69.0,52.03,49.77,56.06,56.74,,106.7,105.08,148.64,113.53,133.8,135.0,123.98
2020-05-15,36.01,42.11,123.25,93.03,104.25,94.05,,,81.91,91.92,108.21,,79.52,69.22,34.2,21.41,43.74,104.68,127.92,110.26,57.49,47.16,52.4,70.53,,76.09,92.09,131.24,102.2,125.29,98.39,100.28
2020-05-16,35.01,17.99,130.0,122.84,165.62,121.36,,,120.89,134.17,267.09,,107.64,111.205,46.14,24.21,69.27,68.67,88.67,81.48,76.92,53.75,52.2,61.0,,87.82,133.67,182.26,144.39,194.76,155.29,139.88
2020-05-17,44.57,17.76,166.58,157.98,198.98,163.02,,,155.88,165.23,390.04,,136.12,153.19,48.92,28.5,77.29,73.5,91.91,171.46,68.7,70.98,73.1,78.1,,128.9,155.21,230.42,160.76,237.62,185.32,165.6
2020-05-18,54.8,36.23,153.9,152.11,207.64,149.28,,,153.56,171.03,305.0,,149.55,125.76,36.4,14.33,76.97,119.82,154.73,154.33,77.62,64.16,64.27,81.53,,139.93,163.45,260.92,157.65,257.36,214.7,187.6
2020-05-19,71.94,76.7,151.57,179.35,230.35,199.68,,,205.1,187.51,379.68,,147.42,177.64,65.34,27.97,59.21,111.9,133.45,122.78,124.82,119.1,110.86,130.89,151.6,161.75,163.94,235.3,172.21,257.56,215.24,200.83
2020-05-20,108.2,203.26,87.6,136.61,180.7,147.28,,,118.3,132.85,179.41,,107.36,85.45,51.71,15.11,68.58,91.13,108.03,114.89,154.92,115.68,123.44,165.56,130.93,111.02,138.75,189.46,139.72,206.68,157.75,148.56
2020-05-21,102.68,150.21,90.62,150.25,189.8,130.49,,,82.62,129.12,198.25,,117.5,69.4,50.0,12.5,81.31,88.26,123.26,101.22,147.88,102.27,109.81,130.57,112.33,115.5,149.06,206.21,147.71,207.21,168.25,163.58
2020-05-22,103.68,90.94,168.06,182.97,231.81,169.7,,,123.64,204.59,350.55,,138.79,83.37,27.34,12.0,113.31,105.51,141.27,180.8,133.08,130.5,133.23,146.29,141.48,184.64,162.36,285.43,178.52,292.99,253.78,206.9
2020-05-23,72.04,81.11,156.05,152.16,273.18,162.43,,81.95,102.96,204.84,312.21,,146.94,83.94,,32.54,96.64,165.5,186.08,178.22,148.12,135.62,148.9,152.18,153.12,149.43,183.85,258.4,192.61,235.38,241.39,210.81
2020-05-24,60.29,72.39,142.04,157.92,206.53,155.37,,140.37,100.47,187.09,196.97,,115.19,145.52,,29.41,55.05,153.46,167.87,137.31,129.53,111.13,113.76,135.73,129.42,136.62,156.31,230.42,174.35,173.25,214.33,202.88
2020-05-25,57.4,75.86,104.74,163.67999999999998,182.98,147.34,,124.3,93.07,139.68,213.23,,118.6,78.63,,40.17,72.17,121.6,140.2,101.25,94.31,92.6,97.98,98.01,103.43,127.96,141.71,196.46,156.26,211.82,165.33,139.54
