Date,AP001,AP005,BR007,DL002,DL011,DL013,DL019,DL021,DL028,DL031,DL033,GJ001,HR014,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037
2019-05-21,16.73,9.84,36.21,16.45,7.45,16.41,12.11,8.13,31.09,8.08,13.55,80.74,6.77,8.7,5.56,3.64,4.27,4.4,23.13,9.53,12.5,12.84,5.24,4.48,7.87,5.99,7.7,3.77,5.9,,4.78,5.84,7.35,6.77,29.61,21.85,32.0,31.94,23.48,19.74,23.42,17.0,5.94,30.06,19.58
2019-05-22,27.47,13.58,37.42,13.78,5.7,12.03,9.16,8.47,31.3,5.17,13.38,86.48,6.53,15.46,6.07,3.54,7.74,3.89,25.23,7.54,12.47,15.34,6.56,4.9,6.69,6.3,9.55,3.13,4.59,,4.64,10.81,6.34,7.33,24.74,13.88,30.59,27.1,18.34,13.75,19.81,11.66,6.96,24.68,14.24
2019-05-23,13.67,10.67,37.05,18.64,9.22,19.17,12.21,10.88,38.16,4.85,13.07,105.96,5.92,6.31,6.77,3.19,0.85,5.65,12.84,7.07,9.53,16.36,4.84,4.97,6.85,3.92,8.82,2.9,4.09,9.48,4.68,6.04,5.76,5.86,29.62,21.94,28.35,35.99,22.96,20.04,30.91,17.42,6.74,31.6,19.44
2019-05-24,14.71,11.11,35.21,12.48,5.86,8.2,9.83,8.17,16.6,3.25,10.73,131.04,5.47,2.94,5.41,3.55,20.36,5.51,17.6,9.79,11.3,14.54,7.8,4.22,6.9,5.72,10.7,2.76,5.05,11.23,4.97,0.49,2.48,5.64,17.19,14.73,23.87,17.75,15.95,11.33,18.16,10.53,4.11,12.81,13.22
2019-05-25,18.61,7.83,36.1,9.98,3.93,7.51,12.37,6.68,25.81,4.63,9.72,134.22,3.02,1.33,5.77,3.63,26.83,2.22,16.45,10.49,10.25,13.29,7.28,5.9,6.83,9.18,13.15,3.38,3.32,10.31,4.99,2.06,2.79,5.02,22.58,13.07,21.37,19.99,16.94,14.43,22.05,11.25,4.06,14.85,11.88
2019-05-26,14.62,7.1,36.13,14.06,6.36,8.67,8.21,6.29,30.89,5.4,10.76,122.43,14.94,1.46,5.38,3.47,3.62,1.25,17.25,9.76,9.55,12.37,9.14,7.74,8.49,16.8,12.25,3.16,5.73,11.35,4.82,4.53,2.51,4.3,28.8,18.13,33.25,27.14,21.67,19.32,27.98,14.93,5.43,21.93,17.05
2019-05-27,13.86,6.71,36.05,14.2,7.07,14.08,9.91,10.02,23.23,6.54,13.82,143.3,9.71,2.86,6.64,3.08,2.62,1.47,15.4,10.27,10.28,14.12,10.62,5.15,8.12,9.0,11.56,1.99,5.1,10.0,4.98,3.6,3.95,5.48,27.08,17.63,30.56,28.12,20.83,18.49,27.36,10.09,5.71,23.45,19.45
2019-05-28,17.79,18.0,35.35,18.87,6.58,16.76,10.57,9.08,36.49,9.32,18.3,118.55,15.42,2.77,5.28,2.34,5.53,2.62,25.47,14.0,11.16,12.87,5.97,5.77,5.67,6.17,8.9,3.13,7.72,10.16,4.77,4.44,5.47,5.58,33.97,21.7,35.2,25.41,25.13,20.79,28.2,13.99,5.86,21.33,18.87
2019-05-29,15.76,29.13,38.26,17.9,9.11,22.17,10.02,8.54,37.55,9.62,19.91,82.75,15.22,2.92,7.0,2.45,5.24,2.02,24.33,12.81,11.18,13.73,6.95,7.45,5.95,12.81,8.06,3.38,5.55,10.36,6.3,2.32,5.96,7.2,37.69,21.87,33.38,33.32,24.78,23.52,32.13,16.94,6.99,32.8,24.06
2019-05-30,19.96,17.44,38.52,18.13,8.44,10.53,9.84,9.55,26.58,6.89,15.11,138.12,12.97,4.06,6.5,2.37,3.42,0.83,33.42,12.04,9.13,12.74,4.88,3.07,6.18,12.22,9.83,2.98,5.38,11.81,4.99,1.6,3.97,6.24,32.66,20.54,32.04,36.08,22.89,19.79,30.0,13.12,6.02,29.88,20.18
2019-05-31,14.55,4.73,39.09,19.57,8.09,17.5,9.3,9.58,31.67,7.65,16.32,145.55,11.34,4.28,6.22,2.35,3.38,1.22,21.88,11.33,10.18,16.89,4.31,3.21,5.41,4.67,5.81,2.52,6.22,11.6,5.43,0.46,1.91,4.82,27.86,16.27,31.84,28.67,22.18,21.28,30.76,15.0,6.28,9.88,22.19
2019-06-01,17.7,6.79,49.59,30.18,14.2,14.42,10.44,13.84,34.71,5.04,11.68,142.52,12.23,1.98,6.69,2.2,5.18,2.22,25.04,12.23,9.62,14.55,6.95,2.57,5.9,4.28,7.78,1.78,5.2,11.06,6.47,1.64,3.77,4.6,27.73,17.95,26.26,33.77,21.39,21.69,33.16,17.28,7.02,10.14,36.77
2019-06-02,16.21,7.03,43.81,10.72,9.8,5.15,8.69,7.15,13.94,3.43,9.44,134.76,8.51,4.05,6.88,2.42,5.45,1.6,19.91,12.91,9.71,18.03,6.44,4.51,7.03,5.5,8.38,3.46,5.08,10.87,4.79,1.54,3.76,4.03,25.13,10.62,22.05,24.77,18.08,16.95,27.9,13.78,5.09,6.79,27.52
2019-06-03,18.1,6.22,43.49,8.12,3.43,3.27,8.41,4.27,12.47,2.18,9.77,137.83,8.31,1.66,6.9,2.27,5.35,1.58,14.4,11.44,10.36,15.42,4.9,2.79,6.64,5.36,6.89,1.96,5.65,14.5,4.33,2.9,3.87,4.4,17.37,11.02,19.32,20.53,18.42,10.94,23.27,11.7,3.6,6.54,35.52
2019-06-04,17.17,9.46,44.29,9.99,6.65,4.18,8.32,3.82,9.98,3.04,9.11,139.31,5.53,2.0,6.07,2.31,5.38,1.38,6.54,9.86,11.12,17.09,8.05,1.37,7.04,3.19,6.93,1.53,3.71,12.75,4.22,3.93,3.26,5.34,19.13,13.27,24.01,24.31,19.72,15.63,26.53,11.64,4.2,6.8,29.17
2019-06-05,21.35,7.79,44.91,15.97,5.81,9.49,8.91,6.72,10.72,3.37,8.22,112.15,8.6,3.34,5.22,3.655,5.33,1.02,16.63,9.68,11.75,13.5,8.48,1.7,7.8,5.16,6.97,1.8,4.85,13.77,5.67,9.32,3.33,4.76,20.27,16.86,25.0,24.52,20.48,18.06,32.4,14.59,5.02,7.86,33.5
2019-06-06,26.62,8.96,42.73,18.46,7.22,10.21,9.63,7.12,13.08,4.61,9.56,101.14,11.42,6.28,5.76,5.0,3.03,2.91,12.95,12.06,11.05,14.01,6.05,2.26,8.51,3.73,5.65,2.3,4.08,13.23,5.48,4.2,3.23,3.81,21.93,20.91,25.84,24.78,21.55,19.33,32.82,17.89,5.96,6.68,27.34
2019-06-07,23.46,13.73,45.56,11.44,6.51,7.12,8.07,8.5,11.71,3.18,9.16,31.67,2.86,6.35,6.33,3.82,7.71,1.74,22.39,10.03,8.65,14.55,8.29,2.71,9.73,7.41,6.8,1.66,4.86,13.16,3.96,3.08,3.08,5.12,21.3,18.1,24.62,22.46,21.42,20.54,31.43,15.15,5.32,7.33,19.06
2019-06-08,17.18,11.74,42.76,15.06,8.67,7.52,7.35,38.26,15.62,3.06,10.04,58.6,6.26,5.2575,8.35,3.59,7.55,1.44,19.92,9.88,8.98,14.8,5.61,2.01,8.52,6.3375,6.55,2.1,4.23,10.73,5.15,7.3,3.45,5.31,19.01,15.92,26.2,19.32,20.32,16.39,25.52,15.78,6.14,5.3,17.15
2019-06-09,15.99,14.09,43.71,32.82,17.82,17.25,10.52,2.0,26.84,3.0,13.08,127.62,9.1,4.165000000000001,6.65,3.49,3.26,2.03,20.21,11.38,10.89,14.2,11.58,1.94,9.24,5.265000000000001,5.62,1.39,4.16,10.95,4.07,2.78,3.06,4.55,35.08,23.42,38.66,34.81,27.08,25.22,34.44,20.03,8.63,13.0,28.99
2019-06-10,18.35,15.56,46.73,16.89,5.79,14.18,9.32,4.59,21.69,5.42,12.14,121.46,11.73,3.072500000000001,7.29,2.74,0.29,2.22,21.96,11.99,10.84,18.45,8.46,1.88,9.55,4.192500000000001,8.77,1.34,4.49,9.52,3.46,15.51,3.53,3.09,21.56,18.46,32.09,23.97,19.26,15.2,27.16,17.35,5.32,6.27,20.13
2019-06-11,14.02,14.49,40.63,16.4,4.1,14.45,8.88,5.92,20.08,7.68,10.43,100.23,9.99,1.98,6.43,11.68,2.16,,22.77,9.03,8.69,14.87,7.43,2.69,8.98,3.12,4.81,2.01,4.91,3.56,3.73,14.03,3.57,2.0,18.2,12.18,20.97,25.1,17.39,11.23,19.68,13.77,4.89,7.48,15.36
2019-06-12,13.82,23.45,45.04,13.52,5.27,8.42,8.79,5.97,16.1,6.77,8.19,91.23,10.07,2.23,8.27,12.09,5.14,,9.37,8.61,8.19,9.95,12.49,2.18,8.49,2.7,4.16,1.72,5.74,7.68,4.01,4.69,3.88,1.84,15.18,11.19,19.2,18.35,17.57,11.9,20.86,14.89,4.51,6.09,15.68
2019-06-13,17.28,12.47,36.63,12.26,6.11,5.73,8.15,3.01,15.21,6.04,7.29,58.37,5.74,3.47,15.18,21.04,3.92,,15.21,10.22,7.88,9.08,11.44,1.9,8.21,3.18,7.73,0.98,4.78,3.21,3.51,3.36,4.0,1.82,17.96,12.15,21.67,19.01,18.94,11.5,23.02,13.47,4.55,6.6,18.72
2019-06-14,16.48,18.97,34.02,11.36,4.2,5.49,8.85,3.27,18.38,7.84,8.01,60.94,4.8,2.84,12.42,32.49,2.46,,35.25,11.4,8.26,11.33,10.07,1.71,7.49,3.92,4.25,1.07,4.2,6.19,2.76,0.49,3.19,1.87,25.65,13.84,22.96,23.54,19.22,10.55,20.01,13.03,3.99,8.49,17.72
2019-06-15,14.79,21.26,38.17,17.82,7.9,10.81,10.12,6.77,34.9,8.91,11.56,48.67,7.62,5.05,13.42,30.44,1.65,,33.19,10.34,8.53,14.06,7.93,1.95,7.34,5.92,8.59,1.23,3.37,6.77,3.58,13.18,3.51,1.69,29.26,19.42,28.49,31.12,23.99,15.59,27.95,15.58,5.94,7.1,20.98
2019-06-16,9.68,21.41,40.64,7.09,2.22,6.8,7.92,4.36,15.24,5.88,5.8,30.37,12.93,5.52,13.94,29.56,3.11,,9.81,10.1,9.11,16.67,8.02,2.31,8.15,2.57,23.53,0.95,3.53,16.08,4.3,3.83,3.03,1.52,16.19,10.05,19.1,15.25,17.13,9.56,13.91,10.41,3.14,5.58,10.8
2019-06-17,14.94,9.52,43.87,7.05,2.95,8.04,7.95,4.2,20.61,5.45,6.11,42.55,9.46,5.25,11.96,30.23,4.57,,9.02,9.48,7.53,13.43,11.78,2.66,8.78,3.06,7.08,0.87,3.97,21.02,3.87,4.01,3.48,1.73,17.19,10.8,22.97,17.78,19.85,10.63,18.57,11.2,3.85,6.52,11.57
2019-06-18,13.66,18.11,44.85,7.97,2.18,5.97,6.04,3.45,9.1,6.79,6.09,25.9,13.73,4.02,11.92,19.25,6.03,4.81,5.29,16.81,8.79,12.22,8.29,1.99,8.24,3.13,7.17,1.33,3.79,15.46,2.87,5.88,3.64,1.81,11.43,9.95,17.34,13.04,14.24,7.52,13.78,10.37,2.77,5.34,9.79
2019-06-19,18.83,11.91,38.38,9.53,10.49,9.58,8.18,6.65,18.18,5.48,7.83,37.85,5.45,3.13,12.71,2.18,7.49,1.77,18.32,12.29,8.33,13.84,14.17,1.69,7.54,1.98,9.72,0.89,4.04,24.5,3.21,10.08,3.53,1.8,18.27,9.83,20.58,23.71,18.94,11.63,19.73,17.92,5.62,10.88,18.59
2019-06-20,18.94,6.32,43.66,8.73,4.92,7.13,6.84,4.65,10.4,5.63,4.41,33.25,13.69,3.87,13.11,1.59,8.41,2.28,6.59,10.22,8.38,15.03,10.65,2.49,7.55,3.34,12.69,1.06,8.55,18.49,3.87,13.51,2.5,1.52,11.4,7.54,20.84,15.68,17.63,10.69,16.79,13.06,4.53,5.65,14.02
2019-06-21,16.39,9.01,43.05,8.84,6.91,9.89,8.71,6.66,8.71,5.84,10.89,25.28,8.1,4.82,13.5,2.22,12.01,2.38,13.58,11.25,8.17,19.85,6.37,1.7,7.48,5.51,6.05,1.84,7.89,8.55,3.85,6.3,3.96,1.54,20.02,5.4,23.24,19.08,20.45,12.96,12.03,13.22,5.28,8.02,20.47
2019-06-22,16.01,8.07,41.78,9.69,9.01,9.98,8.09,5.67,23.43,6.96,9.46,26.31,8.85,4.38,12.61,2.75,7.13,1.64,13.33,11.6,8.95,18.82,7.34,1.53,7.7,4.18,4.76,0.94,3.73,9.88,3.43,5.37,3.2,1.43,30.75,10.11,27.54,27.59,20.15,15.67,13.57,16.35,6.41,10.87,22.86
2019-06-23,14.9,8.51,41.09,7.89,4.82,7.86,7.03,6.09,11.33,6.61,8.84,39.92,6.89,4.23,12.77,2.09,0.98,3.02,12.05,12.73,7.57,36.26,9.95,1.63,6.81,3.94,5.34,1.19,4.06,2.59,4.55,0.85,2.65,1.6,18.98,8.94,19.4,18.48,17.4,9.79,10.42,10.45,3.39,7.03,15.54
2019-06-24,16.53,8.96,40.85,6.59,13.99,7.0,8.3,3.6,18.71,5.26,8.84,37.43,4.67,4.62,14.25,3.19,1.19,2.45,9.28,12.33,8.8,25.49,7.81,1.82,6.95,7.46,4.44,1.53,4.18,3.49,4.19,1.59,10.32,1.52,23.29,5.76,18.91,18.0,16.46,10.84,15.82,8.67,4.76,6.6,16.53
2019-06-25,14.36,7.11,36.54,7.27,9.54,8.34,8.57,6.06,17.59,6.72,8.93,20.97,4.5,5.02,12.84,4.1,1.04,1.21,6.39,9.45,12.32,19.21,8.27,1.78,7.57,6.25,4.53,2.44,4.79,3.19,4.15,2.49,7.52,1.5,20.94,8.92,19.08,20.05,16.81,11.24,22.6,10.91,4.43,5.98,15.39
2019-06-26,17.88,8.36,40.78,7.99,8.13,12.26,7.84,6.27,13.27,5.21,8.03,28.94,4.33,4.02,12.91,4.14,1.3,2.4,5.53,9.61,8.72,15.48,7.89,2.16,6.97,2.89,4.47,1.58,5.14,4.2875,3.61,1.58,7.34,1.65,22.01,8.94,19.87,23.52,17.79,11.63,21.04,11.54,4.57,6.98,18.27
2019-06-27,17.43,13.28,38.27,9.26,5.89,13.12,7.47,6.7,19.98,7.1,8.56,35.87,5.65,5.36,13.46,4.08,1.21,0.65,11.97,9.92,7.54,16.5,9.09,1.97,6.8,4.03,4.62,1.16,3.76,5.385,3.99,1.56,8.24,2.28,23.53,9.71,23.53,25.5,19.2,13.31,16.21,12.06,4.85,8.08,16.21
2019-06-28,19.5,14.79,42.05,7.33,6.88,13.57,8.3,10.27,27.25,6.32,9.4,44.06,8.7,5.4,12.5,4.11,1.11,0.95,12.92,9.14,8.44,18.72,9.22,1.66,6.98,2.45,6.09,0.88,4.33,6.4825,3.52,1.5,4.96,2.33,27.41,14.16,27.33,24.17,17.3,11.85,15.21,14.03,3.84,9.18,15.93
2019-06-29,18.01,14.17,40.25,6.96,3.78,12.41,8.56,6.56,15.58,7.09,8.11,38.49,9.47,5.13,11.84,3.49,0.91,2.32,9.23,10.04,4.41,19.34,5.85,1.86,6.52,3.77,5.89,1.11,3.69,7.58,3.74,1.14,5.68,2.53,18.46,10.02,21.24,20.88,14.74,10.56,11.54,11.84,3.25,6.5,12.06
2019-06-30,17.0,14.86,41.75,13.01,12.58,14.2,7.41,7.6,20.16,5.59,8.55,30.43,8.28,5.45,7.08,3.08,1.7000000000000002,2.39,10.98,10.11,8.48,10.01,11.12,1.52,7.36,3.32,5.1,1.04,3.74,9.76,3.4,1.11,7.63,2.57,16.6,11.54,28.36,17.6,14.15,10.64,14.91,12.44,4.47,7.14,18.18
2019-07-01,16.27,6.55,39.05,9.04,7.54,13.63,8.74,7.33,18.95,4.55,9.01,40.42,7.76,3.45,11.33,3.29,2.49,0.94,12.69,9.54,10.42,11.91,11.21,1.58,7.71,6.93,6.47,1.02,6.45,3.34,3.57,1.05,5.53,3.08,17.41,10.78,22.48,17.81,15.89,11.28,14.4,13.64,3.79,5.61,18.11
2019-07-02,13.78,9.93,38.73,8.37,7.63,13.23,7.51,6.81,15.59,5.08,8.72,48.21,10.52,4.98,12.17,3.29,2.44,1.68,7.28,9.16,8.15,11.13,5.58,2.16,6.96,1.97,6.7,1.27,3.91,5.16,3.65,0.71,6.65,2.64,19.99,10.23,20.99,19.81,16.42,11.4,17.38,15.34,3.77,5.15,15.6
2019-07-03,12.6,14.2,39.41,7.62,5.31,11.19,7.5,6.8,5.49,7.04,7.42,47.13,7.16,5.12,12.92,3.15,3.58,0.65,6.6,9.05,9.3,10.07,6.56,1.41,7.11,3.18,4.19,1.46,3.97,14.9,3.57,0.73,6.17,2.28,12.96,7.25,18.38,16.86,14.3,8.96,17.2,12.26,3.24,4.19,11.4
2019-07-04,14.32,14.65,40.41,6.84,6.83,12.56,7.36,7.04,16.34,5.96,8.21,44.8,10.17,3.79,14.07,5.0,3.83,1.64,6.95,11.3,7.89,10.29,8.66,1.77,6.69,2.99,3.66,0.89,3.2,3.16,3.73,1.45,4.88,2.79,12.43,7.41,19.11,12.4,15.56,9.41,17.82,10.49,2.82,3.17,9.84
2019-07-05,16.24,14.04,38.71,7.25,10.02,17.15,7.58,8.86,13.49,4.87,9.75,35.22,10.15,5.79,14.54,4.66,4.4,1.87,5.66,8.43,7.78,10.71,6.25,1.7,6.52,2.34,3.41,1.13,3.09,3.55,2.98,1.42,10.34,3.29,19.56,4.9,14.6,17.2,11.92,10.91,15.08,10.92,3.44,2.73,12.47
2019-07-06,18.86,10.14,38.72,7.86,4.51,12.18,6.94,10.89,13.83,5.32,8.75,40.63,7.66,5.14,12.76,4.72,5.13,1.69,6.76,9.11,8.89,12.94,8.213333333333333,1.97,7.1,2.5,3.58,1.07,2.28,5.91,3.49,1.32,5.6,3.51,13.49,5.1,15.38,14.89,13.97,10.76,17.75,10.1,2.72,3.15,9.05
2019-07-07,23.12,31.92,41.43,8.24,6.77,9.46,7.03,10.02,16.91,5.65,9.47,32.86,6.84,5.43,15.34,5.053333333333333,4.11,1.6,2.13,8.75,8.21,12.99,10.176666666666666,1.65,6.57,3.47,3.6,0.99,3.4,5.44,3.39,1.33,7.22,3.12,16.4,7.54,17.73,15.27,14.38,11.71,17.23,9.89,2.84,3.16,18.23
2019-07-08,17.88,23.57,42.36,7.67,4.9,10.64,7.73,9.85,15.72,6.41,9.61,32.57,7.45,4.77,16.21,5.386666666666666,4.44,1.26,5.1,9.29,5.97,15.38,12.14,1.55,6.82,2.61,2.88,1.005,3.85,5.0,3.72,1.47,5.26,3.4,14.44,7.61,14.92,15.99,15.36,11.65,18.63,10.36,2.87,3.68,12.17
2019-07-09,17.09,10.69,40.71,7.16,3.24,9.61,6.97,10.3,10.86,5.53,9.6,30.42,6.57,3.79,18.52,5.72,4.75,1.34,1.71,9.92,8.92,10.4,7.14,1.41,6.77,4.62,3.96,1.02,3.66,3.87,3.66,1.14,6.19,3.22,13.68,6.69,10.79,13.01,13.23,10.71,18.82,10.78,2.7,3.11,9.25
2019-07-10,20.09,9.07,39.39,6.72,7.83,11.54,6.51,14.73,12.54,5.14,9.0,31.64,7.01,5.14,22.54,6.87,2.62,0.41,7.4,9.52,8.75,11.02,9.99,1.83,6.61,3.73,3.86,1.61,2.7,6.37,3.95,1.01,6.52,3.63,13.8,7.08,15.58,12.24,15.33,11.78,17.43,9.85,3.01,2.38,10.47
2019-07-11,23.89,7.67,45.34,7.46,6.03,10.41,7.09,12.46,17.71,5.63,8.27,91.4,7.17,4.95,29.73,8.18,8.76,0.96,7.78,8.87,9.27,11.79,15.02,2.12,6.83,2.84,3.2,1.51,4.56,6.58,3.36,0.99,5.5,3.32,12.04,7.54,16.5,12.19,13.85,10.32,10.92,9.94,3.22,2.8,11.0
2019-07-12,22.58,7.07,42.24,8.47,3.48,10.56,6.56,10.13,18.09,5.49,8.65,96.35,8.86,4.39,34.01,11.0,8.1,1.54,4.99,9.49,9.59,11.51,38.06,1.3,7.12,3.58,4.0,2.07,2.83,11.48,2.97,0.96,11.15,3.58,11.7,6.26,15.39,13.42,14.28,9.75,10.32,10.4,2.32,2.91,10.52
2019-07-13,14.79,6.76,39.76,7.78,3.32,11.64,7.18,12.97,14.76,5.88,8.36,103.19,10.61,5.11,15.91,11.08,9.86,0.97,5.78,7.66,9.88,10.75,54.1,2.59,7.39,3.48,7.68,1.6,3.73,7.45,4.56,1.41,10.52,3.53,12.18,7.28,14.71,12.5,12.89,10.83,11.06,8.71,2.26,2.83,11.21
2019-07-14,15.89,6.88,41.62,8.47,3.85,9.92,6.78,9.46,5.3,4.84,8.73,102.03,9.41,5.08,24.13,10.99,6.65,1.66,4.37,9.21,10.085,12.08,36.57,1.89,7.77,3.89,7.39,2.04,3.39,6.81,4.33,2.08,8.88,3.6,18.39,9.37,16.55,13.06,13.53,11.1,14.13,9.73,2.57,3.72,14.35
2019-07-15,16.35,6.45,40.31,7.6,3.75,9.83,8.13,15.14,8.13,5.84,9.1,142.27,6.47,5.26,19.59,8.3,3.44,1.31,5.2,8.96,10.29,14.21,19.04,1.81,7.29,3.56,6.0,2.12,4.3,6.11,3.52,2.07,9.73,3.42,12.69,9.99,19.16,12.82,15.21,11.76,17.41,10.23,2.76,3.28,10.85
2019-07-16,15.46,5.05,42.77,8.2,6.5,10.56,4.82,17.28,15.08,5.86,8.3,156.48,7.5,5.9,6.6,6.54,4.56,0.77,7.66,11.14,12.95,10.52,41.98,2.2,7.49,2.96,5.45,2.37,5.05,4.65,3.8,2.09,11.19,3.64,13.89,6.77,16.1,11.79,12.35,9.25,13.46,10.29,2.42,3.1,12.05
2019-07-17,19.19,6.75,42.33,7.57,7.23,7.86,4.35,16.66,12.1,5.86,8.49,116.97,10.72,4.58,6.699999999999999,5.82,3.26,1.97,8.03,11.26,9.11,10.79,39.08,1.76,7.32,2.25,5.45,1.71,4.93,5.31,4.53,4.16,7.58,3.33,10.21,8.53,14.74,11.06,13.57,11.02,13.05,9.57,2.63,3.18,11.28
2019-07-18,12.93,12.61,44.1,8.48,2.05,6.06,4.28,17.07,11.58,5.91,6.16,132.41,12.24,5.18,6.799999999999999,5.74,4.78,0.9,5.37,11.0,9.11,10.49,37.47,2.33,8.43,3.24,3.7,1.5,3.62,5.28,4.1,2.8,8.06,3.21,10.26,7.35,14.51,11.57,11.79,9.6,13.43,9.99,2.35,3.04,10.26
2019-07-19,20.51,9.67,39.09,7.43,9.06,8.55,3.95,9.99,12.01,8.94,6.66,104.15,12.69,5.03,6.899999999999999,5.86,4.4,1.96,4.57,9.28,8.04,9.68,34.09,1.73,8.1,3.28,3.61,1.43,4.22,10.22,4.1,2.18,11.65,3.62,14.85,8.97,14.02,14.29,12.96,10.08,12.95,8.65,2.99,3.83,11.7
2019-07-20,13.82,11.45,42.95,9.16,4.48,7.69,3.49,9.41,18.65,6.32,7.14,109.13,14.32,5.61,7.0,5.75,41.36,0.86,8.0,9.08,9.61,9.95,13.91,2.04,6.8,2.92,3.4833333333333334,1.36,3.22,11.38,3.13,6.86,8.98,3.6,10.6,7.23,17.51,12.89,13.63,9.96,12.58,9.57,2.45,3.55,9.96
2019-07-21,9.71,14.75,45.66,9.06,11.0,8.41,3.76,10.42,18.77,5.11,6.89,92.83,14.79,3.42,6.95,5.52,54.24,0.71,17.74,8.14,8.05,10.41,14.29,1.64,6.56,7.03,3.356666666666667,1.58,3.61,3.59,3.81,29.64,9.26,3.4,11.4,8.21,16.73,12.41,12.61,8.9,11.05,9.57,2.33,2.72,10.975
2019-07-22,15.68,14.46,39.44,7.85,10.32,13.12,3.71,7.62,16.46,5.96,6.3,53.67,14.1,5.42,6.68,3.54,79.54,1.03,11.1,9.18,8.74,10.12,13.5,1.67,7.41,4.9,3.23,1.89,4.59,10.43,5.93,29.24,10.05,3.53,10.45,8.99,16.5,12.78,11.31,9.34,8.68,9.65,2.27,2.96,11.99
2019-07-23,15.77,15.32,50.11,9.04,17.5,10.88,3.93,9.08,16.94,5.58,7.58,35.04,12.6,4.92,7.02,1.84,3.5,0.89,12.12,7.55,9.42,9.92,15.72,1.78,5.14,3.67,2.4,1.37,2.98,18.93,4.48,14.72,8.95,3.4,11.05,8.62,16.22,13.41,12.33,9.44,8.58,9.8,2.11,2.94,11.49
2019-07-24,9.04,15.27,47.5,8.48,7.01,12.08,3.94,8.35,18.63,5.64,6.16,46.88,9.46,4.65,7.0,2.47,2.64,1.33,15.18,9.05,7.99,7.83,21.94,1.67,5.87,2.14,3.17,1.04,5.39,23.13,4.42,2.16,6.74,3.03,11.36,8.72,14.61,13.76,9.4,9.46,10.77,9.68,2.29,2.81,10.7
2019-07-25,21.66,5.87,48.65,6.04,2.97,8.54,3.91,6.65,18.82,5.72,4.94,50.5,8.48,4.03,6.77,3.28,3.16,1.1,12.54,9.57,8.35,6.59,27.13,1.62,6.19,5.78,3.17,1.27,6.16,13.39,5.63,2.15,6.89,3.31,10.02,7.1,17.13,11.83,12.17,9.16,9.9,9.28,2.01,2.64,10.81
2019-07-26,12.51,13.09,50.26,6.54,4.24,8.18,3.28,10.07,19.83,5.67,5.86,57.06,6.39,4.98,6.9,3.11,2.49,2.38,11.8,10.28,8.81,7.01,41.05,1.44,6.75,1.96,4.32,0.9,5.84,8.0,3.97,2.16,8.06,3.79,9.41,7.04,16.76,13.09,11.8,9.05,9.66,8.82,2.04,2.84,12.18
2019-07-27,14.14,12.45,48.63,6.14,8.26,8.25,3.75,9.64,17.88,5.33,6.74,94.84,5.29,3.93,6.866666666666667,3.2,3.21,0.68,15.86,9.53,12.45,6.62,18.87,1.89,6.33,4.73,2.04,1.09,4.79,7.33,3.39,2.29,7.98,3.25,12.14,7.67,16.89,12.51,12.66,9.09,9.9,9.43,1.95,2.68,11.86
2019-07-28,12.58,15.04,46.38,7.55,4.81,8.52,3.8,9.46,15.49,5.2,6.67,83.52,13.54,4.12,6.833333333333334,3.01,2.76,0.42,16.16,9.48,7.06,6.32,14.33,2.11,6.06,4.35,2.526666666666667,0.9,4.17,6.12,3.38,3.04,7.41,3.52,13.54,6.9,15.33,14.21,11.58,8.79,8.94,8.89,1.75,3.03,12.76
2019-07-29,21.15,10.33,47.08,7.27,7.8,8.18,3.64,10.18,13.66,5.42,6.32,70.53,13.99,4.8,6.8,2.95,2.22,1.3,14.42,9.36,6.9,8.65,11.86,2.31,6.64,2.71,3.0133333333333336,1.0,7.59,5.79,3.63,1.83,6.38,3.1,16.01,7.47,17.12,15.13,11.75,8.36,8.26,7.79,1.9,3.55,14.08
2019-07-30,14.72,14.9,50.09,8.0,10.23,8.22,3.6,7.88,14.01,5.73,6.63,63.85,16.39,6.02,7.13,2.93,2.35,1.23,11.39,9.61,8.09,6.92,18.98,1.86,6.41,4.91,3.5,1.13,6.02,4.72,3.95,0.28,7.35,3.5,18.59,6.21,16.94,14.87,12.71,10.58,9.59,9.25,2.38,3.75,16.08
2019-07-31,11.66,9.68,48.48,8.16,7.07,8.16,4.02,9.35,14.42,6.14,5.86,53.38,16.08,4.14,8.18,2.89,2.76,1.5,12.07,10.81,9.07,6.77,35.93,1.43,6.82,1.97,4.59,1.27,4.21,4.07,4.15,0.4,7.15,3.14,11.92,5.94,16.28,13.77,12.78,9.89,6.74,8.99,2.42,3.41,16.13
2019-08-01,13.83,10.89,50.54,7.71,8.18,9.0,4.87,7.9,13.77,4.5,5.37,50.69,14.92,3.57,7.34,2.97,2.83,0.44,21.06,10.18,7.74,7.05,23.51,1.7,6.85,2.13,3.12,1.05,4.86,5.04,3.83,0.22,7.96,3.35,13.51,7.74,15.6,14.07,13.44,9.33,5.56,8.21,2.52,3.95,13.98
