Date,AP001,AP005,DL002,DL008,DL013,DL014,DL019,DL028,DL031,DL034,KA009,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,TN003,UP016,DL003,DL009,DL015,DL016,DL026,DL027,DL032,DL035,DL037,DL038
2020-02-20,17.4,11.92,33.63,14.62,36.68,44.94,37.34,25.5,21.44,20.31,14.91,11.82,12.12,12.59,27.41,29.84,25.06,32.91,15.43,5.77,,44.82,4.92,34.3,18.02,86.65,46.84,40.41,55.63,50.18,75.99,36.79,49.03
2020-02-21,13.53,12.96,27.48,13.48,30.04,35.04,41.98,21.46,19.02,17.95,14.36,11.48,12.0,17.09,28.24,33.34,20.2,29.87,12.97,6.75,,43.19,0.04,30.09,17.77,80.53,36.62,35.89,53.97,46.82,62.53,33.46,39.67
2020-02-22,10.6,12.41,24.98,11.84,30.34,44.67,25.4,20.98,13.69,26.19,14.46,13.29,16.9,16.41,27.76,32.02,15.71,30.08,13.96,4.86,,45.53,0.6266666666666667,32.15,16.48,69.47,31.99,32.39,47.91,56.54,52.66,25.75,35.98
2020-02-23,12.6,13.76,32.03,14.02,36.84,43.74,28.06,22.24,15.97,36.53,13.91,10.2,14.03,14.93,26.57,32.02,16.36,30.95,10.44,5.81,,45.41,1.2133333333333334,42.25,19.75,63.77,39.64,37.5,61.21,33.78,59.28,29.99,46.44
2020-02-24,14.42,13.5,25.34,13.44,29.34,42.27,24.78,18.9,14.32,25.03,14.39,9.92,12.57,22.64,49.58,27.01,17.35,30.55,11.43,5.79,,44.79,1.8,36.4,19.99,62.35,31.55,33.31,46.49,35.68,49.23,29.25,39.97
2020-02-25,12.94,11.7,31.18,13.01,29.99,42.01,28.98,28.08,18.45,24.5,15.03,11.33,12.23,29.0,62.96,23.63,33.1,31.82,12.6,3.9,,44.47,1.65,41.13,31.84,80.29,41.72,37.31,55.13,43.64,58.85,32.71,46.65
2020-02-26,15.78,12.82,40.26,12.7,33.1,54.31,30.44,30.73,14.03,31.78,15.21,10.78,12.55,18.02,38.13,22.66,22.57,30.63,19.18,2.53,,44.8,4.66,40.92,27.95,146.92,44.42,38.5,56.48,62.51,62.76,33.27,47.42
2020-02-27,14.82,11.08,46.17,10.57,30.71,49.99,34.77,27.73,18.01,19.28,15.1,11.5,12.37,18.64,33.89,23.9,14.72,29.69,13.28,1.95,,45.19,8.96,42.22,26.69,211.57,43.48,39.38,60.91,66.85,62.66,29.99,43.7
2020-02-28,14.0,11.64,38.86,13.63,26.52,47.56,33.56,27.09,17.73,13.99,14.84,11.01,12.18,12.68,29.29,24.57,19.24,32.47,13.41,2.23,,44.64,12.93,39.79,24.61,187.64,40.57,36.82,55.41,66.37,62.27,36.78,42.97
2020-02-29,13.49,11.58,31.37,13.74,27.35,48.71,29.69,27.17,14.51,14.12,15.16,9.9,12.12,13.81,27.82,26.81,21.56,31.7,14.66,1.58,14.89,43.43,12.63,33.1,20.47,81.89,34.43,33.47,51.65,47.31,55.63,27.01,38.55
2020-03-01,12.67,11.01,31.82,12.45,24.1,52.55,27.26,32.37,12.6,12.56,14.21,12.14,12.16,23.8,20.55,23.73,19.96,28.04,15.44,0.93,16.7,45.04,15.5,30.42,17.51,35.82,31.21,31.0,45.77,40.4,53.35,23.18,33.08
2020-03-02,12.86,17.49,33.95,14.9,33.59,71.64,30.34,39.08,11.53,23.7,16.06,11.46,12.02,42.62,34.49,23.44,23.57,27.84,15.03,0.28,15.6,44.04,14.87,41.29,25.26,50.24,43.78,41.31,62.17,53.84,63.2,31.09,39.87
2020-03-03,12.84,18.98,42.4,14.75,33.42,58.94,27.69,36.9,12.97,12.73,15.65,11.07,11.77,46.51,49.96,25.73,26.3,26.35,11.31,0.6,16.51,43.08,15.3,36.8,24.35,54.7,34.58,37.93,60.08,56.74,55.17,30.37,41.71
2020-03-04,12.21,16.24,38.22,15.07,29.09,66.1,29.66,34.56,15.53,15.24,18.57,11.21,11.8,29.81,48.52,23.29,31.11,25.24,10.86,14.6,17.36,44.09,11.65,35.57,23.25,58.52,33.22,40.21,58.74,59.0,52.69,29.34,40.97
2020-03-05,10.82,13.68,26.76,13.76,22.68,48.47,26.89,31.41,13.37,12.97,16.67,10.18,11.84,29.25,58.01,22.23,47.29,26.3,13.65,8.59,16.7,45.83,12.64,28.16,16.74,48.78,26.08,31.86,41.15,43.23,45.75,24.2,43.94
2020-03-06,10.31,13.59,17.47,22.54,19.64,42.96,21.92,28.85,11.38,14.72,15.57,9.21,12.0,38.01,58.29,20.98,37.09,23.1,14.24,9.7,16.26,45.32,15.18,23.89,14.24,45.39,17.88,28.03,35.01,37.55,42.76,19.92,35.71
2020-03-07,10.4,13.02,10.49,21.29,24.33,42.88,20.45,29.09,10.4,13.12,15.78,10.0,12.16,53.78,87.49,20.5,29.9,21.91,13.37,8.08,15.47,45.45,16.95,23.26,13.42,45.24,9.34,31.62,34.04,35.72,43.72,17.2,35.29
2020-03-08,8.47,11.79,25.97,21.45,18.77,47.64,20.04,30.25,9.83,18.3,15.35,11.45,12.1,43.89,62.62,20.68,25.94,19.05,13.17,9.92,14.06,45.45,16.71,27.67,13.26,61.5,9.18,93.76,38.61,41.87,47.41,19.41,39.29
2020-03-09,9.65,11.88,23.16,24.23,13.98,38.0,21.3,26.78,6.14,14.62,15.79,11.11,12.14,43.36,71.83,17.07,19.86,3.75,11.96,8.32,13.57,44.46,18.02,26.43,18.5,46.43,8.65,25.16,38.07,38.61,40.22,20.63,36.12
2020-03-10,9.32,11.3,30.54,24.59,13.59,41.52,24.95,27.47,15.72,14.44,14.52,11.57,12.29,22.34,36.74,16.35,17.8,9.31,10.26,9.33,12.54,44.35,16.31,26.77,26.45,49.17,9.07,30.8,41.38,53.4,43.94,22.14,35.74
2020-03-11,8.81,10.97,27.5,41.71,15.68,48.2,24.66,29.42,16.29,11.89,13.28,10.96,11.88,25.72,36.21,20.53,24.66,19.74,10.53,6.33,12.73,44.85,14.84,28.61,26.33,50.0,15.22,33.14,47.04,52.5,48.53,25.87,37.04
2020-03-12,10.53,12.05,24.01,105.82,16.9,54.12,25.91,30.55,14.26,12.78,12.81,11.22,12.21,39.5,65.07,17.57,20.74,19.07,10.88,4.81,13.27,44.6,16.04,29.23,29.48,60.38,28.01,28.54,42.43,41.21,51.73,27.08,40.38
2020-03-13,9.23,11.74,21.55,8.64,18.28,44.24,18.76,27.01,14.25,12.97,12.53,11.22,11.8,54.56,98.6,12.93,17.85,18.41,9.68,6.82,12.4,44.59,16.86,25.41,25.07,68.29,25.39,27.15,35.57,37.58,48.59,21.51,40.08
2020-03-14,9.98,11.66,20.82,36.68,11.55,28.61,24.58,27.97,19.93,13.19,12.62,10.95,11.71,33.94,61.61,16.79,24.75,18.74,10.27,5.07,11.86,44.15,16.44,26.11,25.12,139.49,24.08,27.34,36.57,35.66,48.12,22.51,41.44
2020-03-15,9.82,12.49,21.34,30.52,11.27,29.62,22.17,27.78,19.82,12.43,12.23,10.8,12.15,37.71,52.37,17.83,16.68,17.81,18.94,3.99,11.43,44.5,19.62,26.22,25.43,149.26,23.58,25.39,28.52,36.78,46.61,20.74,34.91
2020-03-16,10.82,12.88,24.2,27.0,13.7,27.9,18.32,37.05,20.72,12.63,13.15,11.31,11.97,36.65,54.35,18.94,16.19,17.72,52.16,4.96,11.05,45.16,22.2,26.76,30.76,110.85,24.3,25.97,29.89,38.13,45.71,21.37,33.92
2020-03-17,10.09,11.4,29.28,29.06,17.08,29.2,2.09,35.32,20.98,13.13,12.44,10.64,12.02,48.36,70.12,17.2,15.1,17.28,42.77,4.51,10.7,49.53,19.38,26.13,37.2,72.44,25.4,30.17,30.25,40.01,45.35,23.27,35.0
2020-03-18,9.35,10.82,30.4,26.56,17.16,30.98,8.13,29.68,20.54,11.35,12.44,10.18,11.93,51.02,100.8,15.89,15.44,18.42,5.44,4.48,10.64,44.59,20.11,25.07,27.6,72.5,23.66,27.95,31.72,38.4,43.23,26.16,38.45
2020-03-19,9.31,10.04,34.09,26.15,22.76,32.68,15.06,35.41,25.22,9.26,12.68,10.8,11.98,47.39,98.42,15.72,22.35,19.43,12.31,7.49,11.94,45.56,18.74,30.97,31.26,80.25,29.01,30.64,37.35,47.34,55.9,27.91,44.27
2020-03-20,10.07,11.38,32.09,27.77,23.22,37.07,17.88,32.03,23.06,8.81,13.98,10.04,12.0,25.48,47.29,16.02,19.52,2.86,11.65,8.26,12.53,45.06,20.46,28.87,30.44,74.88,28.22,31.39,35.79,39.35,49.68,29.93,40.81
2020-03-21,8.51,10.11,35.96,28.25,22.51,33.15,17.62,32.77,24.16,9.71,14.01,9.16,12.03,32.03,41.56,18.33,20.93,2.3,11.36,6.15,13.12,45.1,21.94,32.92,28.71,83.87,29.5,28.56,38.88,46.42,53.42,35.21,37.99
2020-03-22,10.08,10.84,30.96,17.12,19.15,30.73,18.3,30.67,26.01,13.02,11.6,8.07,11.98,20.33,29.31,17.88,23.15,2.39,12.43,4.06,13.64,45.95,29.94,30.74,29.74,36.4,28.84,28.51,35.42,40.98,48.14,32.34,39.92
2020-03-23,8.62,9.44,24.42,13.78,15.58,26.4,14.4,27.82,22.58,10.77,14.61,7.81,11.93,23.27,27.04,19.01,23.63,2.45,12.32,6.08,13.69,45.56,28.56,27.54,28.43,57.9,24.72,24.49,30.85,36.77,43.96,29.15,37.31
2020-03-24,7.58,8.1525,25.98,15.28,17.15,24.45,14.395,28.07,23.29,10.0,13.55,6.89,12.09,27.14,31.28,19.77,18.37,2.31,10.86,6.39,12.26,48.76,28.31,27.59,29.75,87.0,25.77,27.92,34.4,38.7,42.78,29.68,36.31
2020-03-25,7.58,6.865,30.04,14.12,16.64,22.46,14.39,29.34,25.89,13.0,12.06,6.47,11.96,20.17,22.12,22.19,25.98,2.52,10.26,6.03,11.53,46.57,32.24,32.22,29.36,87.19,26.86,28.93,38.51,39.35,43.36,29.81,35.33
2020-03-26,7.93,5.577500000000001,24.83,13.48,11.65,24.12,14.385000000000002,28.62,23.22,13.52,11.82,6.43,11.84,19.79,19.12,25.56,16.92,2.53,9.9,5.52,11.38,46.23,37.42,34.16,30.85,79.82,25.52,24.55,36.17,41.46,42.61,34.22,39.05
2020-03-27,8.2,4.29,21.23,11.92,9.42,25.62,14.38,25.07,20.41,12.95,11.48,6.62,12.79,21.88,18.43,28.23,15.09,2.46,8.82,6.75,11.88,46.68,30.36,26.8,28.1,75.2,21.68,22.36,32.65,32.7,34.18,27.51,42.77
2020-03-28,7.88,5.33,20.37,11.16,14.09,23.97,14.0,25.02,17.98,13.12,10.07,6.47,12.33,22.86,20.77,28.64,14.7,13.26,8.69,0.85,10.85,46.53,31.79,24.59,25.42,76.48,20.01,21.1,35.3,30.83,31.82,24.68,46.49
2020-03-29,7.91,5.55,17.29,9.84,19.93,17.58,13.15,23.01,16.32,13.82,9.9,7.55,12.19,18.63,19.71,14.8,15.22,18.11,9.62,0.59,11.42,45.68,34.24,24.8,25.42,66.74,18.95,18.85,74.38,28.27,28.23,23.12,50.21
2020-03-30,8.01,5.4,16.44,9.84,15.89,12.55,13.19,22.89,18.09,14.13,10.16,7.68,12.07,17.64,19.29,11.13,15.85,10.84,9.96,0.79,10.14,44.66,35.48,23.76,25.86,69.03,20.26,19.27,113.46,28.38,27.64,22.4,36.84
2020-03-31,8.81,5.64,16.52,9.9,16.04,12.79,24.91,21.12,16.13,14.01,10.06,7.1,11.97,22.04,25.43,26.54,16.43,10.64,9.78,1.31,12.24,44.56,35.37,22.21,24.83,71.33,19.33,18.64,152.54,28.92,27.13,20.98,32.08
2020-04-01,9.07,5.35,16.83,12.2,15.32,10.99,12.63,22.5,18.74,13.19,9.78,7.32,12.1,15.35,17.98,15.08,18.01,11.81,11.43,1.68,12.52,43.99,33.27,23.13,26.45,79.02,19.59,20.39,92.45,29.12,27.77,23.87,29.79
2020-04-02,8.71,6.14,16.14,13.03,15.31,10.26,12.68,21.3,17.28,13.91,10.14,8.01,11.74,15.87,18.06,13.87,19.3,11.01,10.94,1.46,13.97,45.24,34.96,21.79,26.58,71.2,19.09,19.1,34.35,27.37,25.86,22.54,27.37
2020-04-03,8.95,6.71,16.31,12.04,13.91,11.88,11.47,18.85,15.77,13.54,10.17,7.69,12.16,13.79,19.19,13.07,19.09,10.46,10.17,1.58,14.5,45.14,36.08,19.15,23.28,74.37,18.49,17.25,30.57,24.88,22.64,19.16,24.8
2020-04-04,8.16,7.56,32.74,13.15,12.01,12.54,11.11,19.55,17.25,13.35,10.37,7.61,12.01,20.06,26.85,20.93,18.27,9.92,9.26,4.46,,45.04,37.7,20.74,24.57,79.1,18.66,18.4,32.25,32.56,24.63,21.05,25.92
2020-04-05,7.68,7.6,30.66,14.16,9.04,11.35,11.83,21.9,21.22,10.99,11.22,8.53,11.93,15.26,23.42,16.14,18.73,10.77,9.12,7.65,,45.26,36.13,24.01,28.08,85.23,20.11,21.42,37.25,39.37,26.81,25.24,27.15
2020-04-06,7.66,7.86,,14.56,15.27,11.5,12.24,23.66,22.32,11.0,11.22,10.28,,15.15,20.29,21.07,29.32,12.16,10.0,7.94,,45.19,37.59,26.07,27.96,85.5,22.79,24.29,38.68,40.5,28.53,27.38,26.52
2020-04-07,7.63,7.87,,13.21,23.59,12.46,12.14,22.96,20.24,12.75,14.95,5.75,,15.26,15.73,24.36,25.3,12.82,9.28,34.47,,45.39,38.46,24.32,28.84,76.96,20.87,21.81,39.37,35.46,25.69,24.95,25.42
2020-04-08,7.28,7.55,,12.28,22.52,12.5,10.98,19.54,16.7,13.07,14.69,5.06,,14.8,17.18,20.67,32.94,9.47,9.56,15.19,,45.37,34.95,22.0,25.19,77.64,18.0,18.82,39.14,27.51,22.52,23.65,25.36
2020-04-09,7.74,8.39,,12.69,21.66,12.25,11.1,20.42,18.42,12.7,13.84,4.78,,15.9,17.99,17.87,22.41,14.74,10.84,11.65,,55.96,38.71,23.14,24.79,76.54,17.48,18.43,37.4,28.22,22.03,23.39,26.58
2020-04-10,6.25,7.32,,13.74,20.93,13.23,11.92,22.47,21.94,11.14,12.1,4.79,,16.03,22.82,20.31,19.92,23.11,8.69,7.5,13.26,49.55,38.32,24.82,27.29,97.9,20.76,20.79,40.37,41.38,23.04,26.23,27.34
2020-04-11,6.74,7.86,,14.45,20.37,13.62,11.86,22.16,23.98,10.81,12.93,4.81,10.78,16.06,19.57,20.2,17.06,22.86,8.62,5.86,16.3,43.73,34.8,26.97,29.81,96.47,21.64,23.66,46.39,42.55,24.05,21.25,26.64
2020-04-12,6.79,7.42,,13.62,17.91,13.19,11.63,22.1,22.08,13.44,12.06,4.75,12.03,16.37,18.39,18.43,20.2,11.89,9.11,5.04,17.45,44.61,33.83,24.52,28.87,83.65,20.64,21.77,41.68,33.92,20.9,23.89,23.26
2020-04-13,7.17,6.94,,14.97,16.05,12.09,13.17,24.3,25.0,10.94,11.46,4.63,12.12,25.94,37.44,31.08,16.23,12.5,9.65,5.66,17.86,44.36,35.08,25.86,30.47,88.23,22.26,24.75,45.28,40.5,22.17,26.14,25.6
2020-04-14,7.23,6.95,,17.38,16.27,12.57,12.17,20.96,23.53,10.07,10.52,4.84,12.09,20.95,25.26,25.88,28.04,11.45,11.08,4.26,16.66,45.66,15.29,27.88,30.79,77.22,21.73,26.36,53.28,51.35,22.79,28.53,28.9
2020-04-15,6.92,5.36,,16.61,12.91,13.6,11.52,21.03,26.61,13.34,10.74,4.84,15.16,19.19,30.79,26.81,14.63,11.55,9.93,4.81,19.05,51.16,5.98,28.09,29.46,69.0,24.07,27.74,63.68,43.79,24.5,30.15,29.16
2020-04-16,6.84,6.46,,15.78,13.66,14.37,11.5,,29.29,10.41,11.14,8.69,14.86,16.32,18.33,18.76,16.46,12.02,11.07,3.91,19.57,53.15,5.71,31.12,32.9,71.47,25.51,29.23,69.29,49.42,25.77,31.65,31.88
2020-04-17,7.29,7.52,,14.48,12.75,12.07,10.49,,22.85,13.0,12.8,9.9,12.66,15.98,16.65,19.51,33.42,11.9,11.67,6.21,18.61,51.8,5.43,27.97,30.5,61.99,20.52,24.14,47.28,38.33,22.23,28.39,26.06
2020-04-18,6.49,7.49,,13.93,13.22,11.49,11.98,,24.56,12.96,12.54,8.25,12.4,17.42,22.3,21.56,25.36,25.71,11.83,6.4,17.4,62.08,38.46,27.62,32.03,63.55,23.37,25.28,48.34,37.8,22.85,28.16,26.71
2020-04-19,6.17,8.47,64.81,14.12,10.77,11.71,13.34,,26.53,12.37,12.29,6.6,12.74,15.49,17.98,18.22,36.29,19.11,11.98,5.97,15.11,53.64,37.37,28.41,33.01,73.07,25.02,25.19,51.56,43.0,22.835,29.83,28.19
2020-04-20,6.17,8.35,45.9,15.7,10.13,12.91,16.97,19.07,31.6,10.24,12.05,8.2,11.95,17.59,19.71,18.56,29.69,15.05,11.17,6.31,13.74,37.2,42.2,32.31,33.07,76.39,25.27,27.15,58.41,49.49,22.82,32.8,32.46
2020-04-21,5.9,8.48,56.82,13.5,10.41,11.69,14.45,15.79,25.99,12.61,11.5,7.88,12.24,18.55,20.67,20.98,68.54,13.2,12.46,5.72,12.97,46.65,43.96,30.69,30.77,80.23,22.71,24.62,50.27,42.13,21.705,29.18,28.71
2020-04-22,6.56,8.68,64.99,13.93,9.23,12.51,13.13,22.8,25.52,11.73,12.45,7.54,12.69,17.57,19.86,20.99,46.16,11.8,12.02,5.25,12.03,47.39,41.15,28.2,29.95,82.47,21.75,23.54,47.61,41.55,20.59,27.5,26.64
2020-04-23,6.59,8.31,60.23,15.14,8.96,12.54,13.0,25.71,26.14,10.57,13.72,7.7,12.8,19.61,19.67,20.81,27.53,11.81,14.78,5.36,12.37,44.08,37.14,29.01,31.16,79.12,22.73,25.24,51.07,42.43,22.14,27.07,27.56
2020-04-24,6.41,8.166666666666668,57.62,17.32,8.77,12.66,13.0,28.76,28.6,11.31,14.83,7.5,12.53,26.38,23.05,24.44,27.48,11.84,16.38,5.32,11.92,43.59,41.4,33.09,34.59,82.24,26.73,31.39,56.43,45.88,25.47,30.66,33.12
2020-04-25,6.81,8.023333333333333,49.91,13.76,9.55,12.57,12.0,25.12,22.6,12.22,15.54,7.61,13.38,18.49,17.67,19.37,25.15,9.93,15.56,4.27,11.4,48.86,30.69,28.14,28.77,72.6,21.9,33.15,47.98,35.71,22.52,28.12,27.2
2020-04-26,5.43,7.88,54.46,13.88,9.66,13.25,14.4,23.18,27.14,12.12,16.06,7.31,12.11,22.74,24.85,22.45,33.93,10.92,18.04,3.55,10.66,45.62,35.06,30.29,34.25,67.83,26.73,27.07,54.32,39.98,22.89,29.72,30.02
2020-04-27,7.0,6.5,50.61,13.28,9.65,12.04,12.42,19.66,29.41,13.0,16.59,7.07,19.36,22.85,20.58,20.08,22.33,9.4,13.87,3.2,10.49,44.8,32.95,29.3,36.4,59.71,27.38,27.51,52.53,39.44,23.5,28.2,29.23
2020-04-28,5.9,7.68,87.99,13.8,18.93,12.57,12.65,19.33,29.99,12.09,14.82,7.08,14.54,21.02,22.4,18.23,23.79,10.29,14.32,4.26,9.78,45.1,33.89,29.99,35.65,59.25,27.08,25.94,42.955,44.21,24.64,29.48,29.86
2020-04-29,7.98,7.96,,14.59,19.7,14.5,11.75,19.63,34.52,11.79,12.61,7.15,14.53,18.34,18.37,18.56,18.05,9.74,11.37,3.6,9.2,45.03,31.81,30.66,37.62,57.52,28.84,28.52,33.38,46.77,25.23,29.27,31.38
2020-04-30,7.86,8.18,,14.64,24.52,13.16,12.66,18.75,34.14,12.14,12.45,7.29,13.57,18.56,21.55,21.88,16.38,9.7,11.54,4.12,17.13,43.52,32.67,33.53,37.03,42.64,31.24,29.47,35.45,49.83,25.85,30.88,32.33
2020-05-01,9.08,8.24,,16.51,24.45,13.08,12.32,19.87,37.98,12.02,12.17,7.46,12.8,19.37,25.61,23.45,19.7,9.76,11.93,18.33,12.61,46.35,33.17,39.07,38.33,43.65,34.73,32.83,54.85,60.49,30.22,36.6,38.04
2020-05-02,9.1,8.82,,14.59,27.34,13.22,11.64,18.59,36.34,13.96,12.03,7.2,12.73,16.49,24.98,23.31,19.17,10.52,14.57,8.52,11.58,46.56,34.3,37.18,38.0,34.45,33.04,29.47,55.26,54.56,27.55,37.83,34.55
2020-05-03,8.33,8.38,,14.06,23.36,13.04,11.57,,35.57,14.1,12.45,7.43,13.06,19.47,18.45,21.12,27.61,9.4,9.3,4.12,11.34,46.66,34.11,33.37,35.95,37.11,28.22,27.1,49.41,48.73,25.71,32.35,31.62
2020-05-04,8.16,8.23,,12.79,23.93,12.97,11.21,,34.82,13.36,12.87,6.54,12.8,20.67,17.22,18.19,22.04,9.64,11.92,7.24,10.63,47.06,30.26,30.46,35.96,47.16,25.96,25.73,43.41,45.96,23.31,29.67,28.59
2020-05-05,5.07,7.87,,13.94,23.06,12.11,11.08,,31.2,12.89,13.29,6.78,12.13,19.74,19.54,12.29,20.97,10.43,11.7,14.37,10.03,46.55,20.34,29.02,35.18,51.14,24.25,25.06,43.06,44.0,22.66,27.82,28.04
2020-05-06,8.57,8.14,,15.1,22.58,12.89,10.94,,29.45,11.42,13.71,7.59,12.35,17.2,17.89,21.11,22.55,9.61,13.74,5.81,9.57,45.35,9.1,28.6,32.88,54.05,23.36,24.81,42.23,44.62,21.81,27.25,26.95
2020-05-07,8.35,8.04,,11.71,18.24,11.23,10.67,23.13,24.39,12.59,19.46,6.75,18.62,21.82,25.47,25.05,22.1,9.96,14.33,4.91,9.22,44.84,8.23,24.72,28.59,44.56,20.94,22.42,37.64,35.9,20.05,24.33,23.4
2020-05-08,8.22,7.79,,13.54,20.6,12.28,11.58,27.14,28.41,12.58,17.425,6.52,15.15,19.89,28.93,22.74,28.11,8.89,13.64,4.25,9.09,45.45,8.04,27.81,32.25,47.84,23.96,24.08,45.52,40.6,22.84,27.33,27.08
2020-05-09,7.79,7.94,,13.68,20.94,12.84,12.42,20.98,32.32,13.18,15.39,6.31,13.86,21.52,25.32,21.69,22.64,8.43,11.55,4.23,8.66,45.64,8.07,32.56,39.37,45.85,29.08,26.58,51.91,49.16,24.97,30.23,30.69
2020-05-10,7.39,9.09,,10.26,21.05,13.77,12.47,20.35,31.19,12.68,13.355,6.02,12.41,19.76,18.92,20.59,19.16,8.39,9.86,3.77,10.03,45.6,8.05,32.39,38.5,46.94,29.23,25.69,48.99,45.4,25.61,32.05,30.63
2020-05-11,7.21,8.43,,6.66,20.09,10.9,12.23,19.3,28.57,11.0,11.32,5.88,12.66,19.76,17.34,21.71,26.75,8.37,13.5,2.36,8.57,44.93,8.55,30.63,37.16,50.29,28.04,25.06,47.08,47.61,24.68,29.21,30.61
2020-05-12,7.31,10.88,,6.36,19.24,10.97,12.0,18.71,33.73,9.62,11.29,5.99,13.27,27.72,27.45,22.13,30.77,8.77,11.12,3.2,8.59,44.5,8.77,33.42,39.61,49.26,31.03,27.97,48.77,51.55,26.76,30.43,33.4
2020-05-13,6.48,11.07,,7.27,32.02,12.6,12.41,21.83,34.25,8.99,10.69,5.7,12.96,26.65,25.6,19.6,19.8,8.18,10.29,3.01,8.06,46.99,8.41,34.8,44.65,56.55,33.27,29.69,53.53,53.35,28.41,31.66,35.38
2020-05-14,6.75,12.04,,8.07,27.41,13.69,12.23,19.64,31.63,7.89,11.24,6.36,12.57,18.53,20.8,19.05,21.45,8.48,12.1,3.23,8.02,43.25,8.89,34.36,38.15,59.15,28.32,25.61,50.45,59.94,25.74,31.72,33.71
2020-05-15,5.54,11.96,31.39,8.45,23.81,13.05,13.38,22.67,26.21,9.65,11.38,7.04,12.76,32.49,23.47,21.41,21.16,8.54,12.41,2.27,7.72,41.07,8.48,31.98,32.0,48.41,23.18,20.43,46.89,46.68,23.5,31.79,34.33
2020-05-16,6.14,9.48,32.71,6.96,16.12,11.56,13.01,29.52,23.15,9.23,11.29,6.35,12.49,27.62,22.25,19.32,24.58,9.94,12.98,1.88,9.74,46.38,7.69,29.6,32.57,55.83,22.08,19.74,43.48,51.84,23.91,29.69,30.28
2020-05-17,8.16,7.4,32.11,8.18,14.64,12.64,17.81,37.65,23.06,6.5,10.61,5.88,12.66,32.39,27.63,22.98,22.16,10.51,13.77,1.54,10.88,43.1,9.51,28.82,33.81,62.97,21.31,19.8,45.25,51.5,31.88,30.94,30.72
2020-05-18,7.88,6.78,38.49,8.26,9.63,14.47,15.38,33.84,23.15,8.08,11.05,6.66,12.49,29.14,31.18,19.77,31.01,10.46,8.97,2.1,11.14,44.62,10.84,26.37,34.25,61.43,20.05,18.86,43.4,50.55,53.41,28.15,31.29
2020-05-19,8.67,7.56,59.25,9.32,12.16,15.54,15.29,38.97,20.64,8.21,11.23,7.09,12.55,32.4,40.38,23.87,28.87,11.52,7.37,5.07,11.97,42.7,9.53,27.05,33.65,66.99,17.98,20.24,48.06,55.56,46.89,26.57,32.1
2020-05-20,9.88,11.85,53.49,6.97,20.23,15.56,29.77,25.83,18.57,7.08,10.68,6.59,12.84,26.06,27.3,19.9,110.5,11.93,8.66,3.06,10.9,,9.58,24.06,35.01,52.39,17.51,24.08,38.54,54.13,44.65,24.62,27.62
2020-05-21,8.65,12.68,51.89,7.09,18.47,15.5,22.58,22.82,17.01,10.41,11.02,6.26,12.53,42.15,42.25,28.84,205.49,9.8,9.01,1.77,11.29,,8.37,21.06,32.83,48.26,15.24,20.66,35.46,49.19,42.24,22.64,28.39
2020-05-22,11.55,18.93,20.83,10.98,15.99,16.55,10.04,30.53,19.36,6.36,10.92,5.92,12.35,37.52,60.25,29.22,33.54,11.0,10.31,1.05,11.49,,10.46,25.15,35.48,61.28,18.63,21.21,42.78,53.68,53.9,26.55,33.96
2020-05-23,12.22,13.57,29.84,13.53,22.41,18.25,10.19,23.12,21.29,7.5,10.58,5.87,11.97,32.06,32.41,19.37,34.09,10.07,11.34,1.59,12.65,,11.72,23.31,34.37,57.5,19.52,23.46,50.11,61.24,52.24,27.01,32.52
2020-05-24,10.29,10.25,23.04,5.74,23.24,15.39,16.63,15.95,19.94,9.37,10.19,5.59,12.15,30.54,25.9,21.44,32.85,11.55,10.07,1.69,13.09,,16.12,21.84,32.08,53.9,16.09,21.11,52.4,75.72,52.52,29.19,32.39
2020-05-25,11.22,10.77,19.67,7.24,23.82,16.14,39.58,18.39,19.72,6.91,11.49,5.61,12.27,29.22,30.42,21.57,29.96,12.24,36.65,2.49,12.79,,15.04,22.13,35.93,54.4,17.9,22.56,45.23,76.87,49.71,26.69,20.95
2020-05-26,11.74,9.8,20.05,8.33,21.19,17.59,14.23,20.0,13.35,10.37,12.93,5.78,12.29,34.56,29.51,22.59,25.11,11.27,7.79,2.53,11.67,,14.73,21.23,32.38,64.6,15.4,24.51,41.48,56.04,45.99,24.18,20.81
2020-05-27,11.7,8.58,20.4,6.7,21.05,12.28,11.69,22.09,13.26,10.7,14.44,5.83,11.95,32.95,30.91,20.14,21.74,9.28,5.85,1.57,10.61,,13.64,22.85,34.21,52.57,17.26,26.64,46.26,54.75,47.32,27.22,23.93
2020-05-28,12.46,8.67,21.11,5.27,23.54,13.21,31.97,23.97,18.97,10.28,13.99,5.6,12.14,31.41,26.46,22.69,17.4,7.82,7.32,0.87,9.06,,9.01,39.17,40.25,49.81,21.91,30.64,51.34,56.58,50.0,32.64,28.94
2020-05-29,10.97,10.62,21.51,5.83,20.37,17.48,15.87,28.63,17.99,10.7,14.87,6.09,11.92,29.2,19.26,22.29,81.59,7.49,6.84,1.66,8.22,,9.63,43.42,41.97,52.38,28.42,31.68,52.85,112.31,51.68,30.32,37.52
